1, Man City,37,27,5,5,90:27,63,86
2, Man Utd,37,27,5,5,88:33,55,86
3, Arsenal,37,20,7,10,71:47,24,67
4, Spurs,37,19,9,9,64:41,23,66
5, Newcastle,37,19,8,10,55:48,7,65
6, Chelsea,37,17,10,10,63:45,18,61
7, Everton,37,14,11,12,47:39,8,53
8, Liverpool,37,14,10,13,47:39,8,52
9, Fulham,37,14,10,13,48:49,-1,52
10, West Brom,37,13,8,16,43:49,-6,47
11, Sunderland,37,11,12,14,45:45,0,45
12, Swansea ,37,11,11,15,43:51,-8,44
13, Norwich ,37,11,11,15,50:66,-16,44
14, Stoke City,37,11,11,15,34:51,-17,44
15, Wigan,37,10,10,17,39:60,-21,40
16, Aston Villa,37,7,17,13,37:51,-14,38
17, QPR ,37,10,7,20,41:63,-22,37
18, Bolton,37,10,5,22,44:75,-31,35
19, Blackburn,37,8,7,22,47:76,-29,31
20, Wolves,37,5,10,22,38:79,-41,25
