1, Man City,21,16,3,2,57:16,41,51
2, Man Utd,21,15,3,3,52:20,32,48
3, Spurs,21,14,4,3,39:21,18,46
4, Chelsea,21,12,4,5,40:25,15,40
5, Arsenal,21,11,3,7,38:31,7,36
6, Newcastle,21,10,6,5,30:25,5,36
7, Liverpool,21,9,8,4,24:18,6,35
8, Stoke City,21,8,6,7,22:31,-9,30
9, Norwich ,21,7,7,7,32:36,-4,28
10, Swansea ,21,6,8,7,23:25,-2,26
11, Everton,21,7,4,10,21:25,-4,25
12, Sunderland,21,6,6,9,27:24,3,24
13, Aston Villa,21,5,9,7,23:27,-4,24
14, Fulham,21,5,8,8,23:29,-6,23
15, West Brom,21,6,4,11,20:30,-10,22
16, Wolves,21,4,6,11,23:37,-14,18
17, Blackburn,21,4,5,12,32:44,-12,17
18, QPR ,21,4,5,12,19:36,-17,17
19, Bolton,21,5,1,15,25:46,-21,16
20, Wigan,21,3,6,12,18:42,-24,15
