1, Man Utd,15,8,7,0,35:16,19,31
2, Chelsea,15,9,2,4,29:10,19,29
3, Arsenal,15,9,2,4,32:17,15,29
4, Man City,15,7,5,3,20:12,8,26
5, Spurs,15,7,4,4,23:20,3,25
6, Bolton,15,5,8,2,28:22,6,23
7, Sunderland,15,4,8,3,19:18,1,20
8, Stoke City,15,6,2,7,19:19,0,20
9, Newcastle,15,5,4,6,23:22,1,19
10, Liverpool,15,5,4,6,17:19,-2,19
11, Blackpool,15,5,4,6,23:29,-6,19
12, West Brom,15,5,4,6,20:26,-6,19
13, Blackburn,15,5,3,7,18:25,-7,18
14, Birmingham,15,3,8,4,16:18,-2,17
15, Aston Villa,15,4,5,6,17:24,-7,17
16, Everton,15,3,7,5,17:19,-2,16
17, Fulham,15,2,9,4,15:18,-3,15
18, Wigan,15,3,5,7,11:26,-15,14
19, Wolves ,15,3,3,9,17:27,-10,12
20, West Ham,15,2,6,7,14:26,-12,12
