1, Arsenal,16,11,2,3,33:17,16,35
2, Liverpool,16,10,3,3,39:18,21,33
3, Chelsea,16,10,3,3,32:18,14,33
4, Man City,16,10,2,4,47:18,29,32
5, Everton,16,8,7,1,27:15,12,31
6, Newcastle,16,8,3,5,21:22,-1,27
7, Spurs,16,8,3,5,15:21,-6,27
8, Man Utd,16,7,4,5,25:19,6,25
9, Southampton,16,6,6,4,20:15,5,24
10, Swansea,16,5,5,6,22:21,1,20
11, Aston Villa,16,5,4,7,16:21,-5,19
12, Hull City ,16,5,4,7,13:19,-6,19
13, Stoke City,16,4,6,6,15:20,-5,18
14, Norwich,16,5,3,8,15:29,-14,18
15, Cardiff ,16,4,5,7,12:22,-10,17
16, West Brom,16,3,6,7,17:22,-5,15
17, West Ham,16,3,5,8,13:19,-6,14
18, Crystal Palace ,16,4,1,11,11:24,-13,13
19, Fulham,16,4,1,11,15:30,-15,13
20, Sunderland,16,2,3,11,12:30,-18,9
