1, Man Utd,33,24,5,4,58:22,36,77
2, Liverpool,33,20,11,2,63:25,38,71
3, Chelsea,33,20,8,5,55:20,35,68
4, Arsenal,33,17,11,5,58:32,26,62
5, Aston Villa,33,15,9,9,49:43,6,54
6, Everton,33,14,11,8,47:34,13,53
7, West Ham,33,12,9,12,38:37,1,45
8, Fulham,33,11,11,11,33:28,5,44
9, Spurs,33,12,8,13,39:36,3,44
10, Man City,33,12,5,16,51:44,7,41
11, Wigan,33,11,8,14,32:38,-6,41
12, Stoke City ,33,10,9,14,33:48,-15,39
13, Bolton,33,11,4,18,39:50,-11,37
14, Portsmouth FC,33,9,10,14,35:50,-15,37
15, Sunderland,33,9,8,16,31:43,-12,35
16, Hull City ,33,8,10,15,36:56,-20,34
17, Blackburn,33,8,10,15,35:55,-20,34
18, Middlesbrough,33,7,10,16,25:47,-22,31
19, Newcastle,33,6,12,15,37:53,-16,30
20, West Brom,33,6,7,20,30:63,-33,25
