1, Chelsea,28,20,6,2,60:23,37,66
2, Man City,28,17,7,4,59:27,32,58
3, Arsenal,28,16,6,6,53:30,23,54
4, Man Utd,28,15,8,5,47:26,21,53
5, Liverpool,28,15,6,7,42:30,12,51
6, Spurs,28,15,5,8,46:39,7,50
7, Southampton,28,15,4,9,39:20,19,49
8, Stoke City,28,12,6,10,33:34,-1,42
9, Swansea,28,11,7,10,33:37,-4,40
10, West Ham,28,10,9,9,39:34,5,39
11, Newcastle,28,9,8,11,32:43,-11,35
12, Crystal Palace,28,7,9,12,31:39,-8,30
13, West Brom,28,7,9,12,26:36,-10,30
14, Everton,28,6,10,12,33:41,-8,28
15, Hull City,28,6,9,13,26:37,-11,27
16, Sunderland,28,4,14,10,23:39,-16,26
17, Aston Villa,28,6,7,15,15:38,-23,25
18, QPR ,28,6,4,18,29:49,-20,22
19, Burnley ,28,4,10,14,25:47,-22,22
20, Leicester ,28,4,6,18,25:47,-22,18
