1, Chelsea,20,14,4,2,44:19,25,46
2, Man City,20,14,4,2,44:19,25,46
3, Man Utd,20,10,7,3,34:20,14,37
4, Southampton,20,11,3,6,34:15,19,36
5, Spurs,20,10,4,6,29:27,2,34
6, Arsenal,20,9,6,5,34:25,9,33
7, West Ham,20,9,5,6,31:24,7,32
8, Liverpool,20,8,5,7,28:27,1,29
9, Swansea,20,8,5,7,25:24,1,29
10, Newcastle,20,7,6,7,25:31,-6,27
11, Stoke City,20,7,5,8,22:24,-2,26
12, Aston Villa,20,5,7,8,11:22,-11,22
13, Everton,20,5,6,9,29:33,-4,21
14, Sunderland,20,3,11,6,18:30,-12,20
15, Hull City,20,4,7,9,20:26,-6,19
16, QPR ,20,5,4,11,22:35,-13,19
17, West Brom,20,4,6,10,19:29,-10,18
18, Crystal Palace,20,3,8,9,20:30,-10,17
19, Burnley ,20,3,8,9,17:32,-15,17
20, Leicester ,20,3,5,12,19:33,-14,14
