1, Chelsea,25,19,3,3,52:18,34,60
2, Man City,25,16,4,5,51:29,22,52
3, Spurs,25,14,8,3,46:18,28,50
4, Arsenal,25,15,5,5,54:28,26,50
5, Liverpool,25,14,7,4,54:30,24,49
6, Man Utd,25,13,9,3,38:21,17,48
7, Everton,25,11,8,6,40:27,13,41
8, West Brom,25,10,7,8,34:31,3,37
9, Stoke City,25,8,8,9,30:36,-6,32
10, West Ham,25,9,5,11,34:43,-9,32
11, Southampton,25,8,6,11,28:31,-3,30
12, Burnley ,25,9,3,13,27:36,-9,30
13, Watford,25,8,6,11,29:42,-13,30
14, Bournemouth,25,7,5,13,35:49,-14,26
15, Swansea,25,7,3,15,31:54,-23,24
16, Middlesbrough ,25,4,10,11,19:27,-8,22
17, Leicester,25,5,6,14,24:43,-19,21
18, Hull City ,25,5,5,15,22:49,-27,20
19, Crystal Palace,25,5,4,16,32:46,-14,19
20, Sunderland,25,5,4,16,24:46,-22,19
