1, Leicester,16,10,5,1,34:22,12,35
2, Arsenal,16,10,3,3,29:13,16,33
3, Man City,16,10,2,4,32:17,15,32
4, Man Utd,16,8,5,3,21:12,9,29
5, Spurs,16,6,8,2,26:14,12,26
6, Crystal Palace,16,8,2,6,21:15,6,26
7, Watford ,16,7,4,5,18:16,2,25
8, West Ham,16,6,6,4,25:21,4,24
9, Liverpool,16,6,6,4,20:19,1,24
10, Everton,16,5,8,3,29:21,8,23
11, Stoke City,16,6,5,5,13:14,-1,23
12, Southampton,16,5,6,5,21:19,2,21
13, West Brom,16,5,5,6,16:21,-5,20
14, Bournemouth ,16,4,4,8,20:31,-11,16
15, Newcastle,16,4,4,8,18:31,-13,16
16, Chelsea,16,4,3,9,18:26,-8,15
17, Swansea,16,3,5,8,15:24,-9,14
18, Norwich ,16,3,5,8,18:28,-10,14
19, Sunderland,16,3,3,10,17:30,-13,12
20, Aston Villa,16,1,3,12,13:30,-17,6
