1, Man Utd,25,20,2,3,60:31,29,62
2, Man City,25,15,8,2,47:21,26,53
3, Chelsea,25,13,7,5,51:27,24,46
4, Spurs,25,13,6,6,42:29,13,45
5, Everton,25,10,12,3,40:30,10,42
6, Arsenal,25,11,8,6,49:29,20,41
7, Liverpool,25,9,9,7,44:32,12,36
8, Swansea,25,8,10,7,34:28,6,34
9, West Brom,25,10,4,11,34:35,-1,34
10, Stoke City,25,6,12,7,24:30,-6,30
11, West Ham ,25,8,6,11,28:36,-8,30
12, Sunderland,25,7,8,10,28:33,-5,29
13, Fulham,25,7,7,11,36:42,-6,28
14, Norwich,25,6,10,9,25:40,-15,28
15, Newcastle,25,7,6,12,33:44,-11,27
16, Southampton ,25,5,9,11,33:44,-11,24
17, Reading ,25,5,8,12,32:46,-14,23
18, Wigan,25,5,6,14,29:47,-18,21
19, Aston Villa,25,4,9,12,23:49,-26,21
20, QPR,25,2,11,12,18:37,-19,17
