1, Chelsea,34,24,8,2,68:27,41,80
2, Arsenal,34,20,8,6,63:32,31,68
3, Man City,34,20,7,7,70:36,34,67
4, Man Utd,34,19,8,7,59:34,25,65
5, Liverpool,34,17,7,10,47:37,10,58
6, Spurs,34,17,7,10,55:49,6,58
7, Southampton,34,17,6,11,47:26,21,57
8, Swansea,34,14,8,12,41:44,-3,50
9, Stoke City,34,13,8,13,39:42,-3,47
10, Everton,34,11,11,12,44:43,1,44
11, West Ham,34,11,11,12,42:42,0,44
12, Crystal Palace,34,11,9,14,42:47,-5,42
13, West Brom,34,9,10,15,32:46,-14,37
14, Newcastle,34,9,8,17,36:57,-21,35
15, Hull City,34,8,10,16,32:45,-13,34
16, Aston Villa,34,8,8,18,26:48,-22,32
17, Leicester ,34,8,7,19,36:54,-18,31
18, Sunderland,34,5,16,13,26:49,-23,31
19, QPR ,34,7,6,21,38:59,-21,27
20, Burnley ,34,5,11,18,26:52,-26,26
