1, Arsenal,21,13,4,4,37:21,16,43
2, Leicester,21,12,7,2,38:25,13,43
3, Man City,21,12,4,5,39:21,18,40
4, Spurs,21,9,9,3,34:17,17,36
5, West Ham,21,9,8,4,33:24,9,35
6, Man Utd,21,9,7,5,27:20,7,34
7, Stoke City,21,9,5,7,24:22,2,32
8, Crystal Palace,21,9,4,8,23:20,3,31
9, Liverpool,21,8,7,6,25:27,-2,31
10, Watford ,21,8,5,8,25:24,1,29
11, Everton,21,6,10,5,36:29,7,28
12, Southampton,21,7,6,8,28:24,4,27
13, West Brom,21,7,6,8,22:27,-5,27
14, Chelsea,21,6,6,9,28:31,-3,24
15, Norwich ,21,6,5,10,24:35,-11,23
16, Bournemouth ,21,5,6,10,23:37,-14,21
17, Swansea,21,4,7,10,19:30,-11,19
18, Sunderland,21,5,3,13,26:41,-15,18
19, Newcastle,21,4,6,11,22:38,-16,18
20, Aston Villa,21,2,5,14,17:37,-20,11
