1, Chelsea,17,13,3,1,38:13,25,42
2, Man City,17,12,3,2,36:14,22,39
3, Man Utd,17,9,5,3,30:18,12,32
4, West Ham,17,9,4,4,29:19,10,31
5, Southampton,17,9,2,6,28:13,15,29
6, Arsenal,17,7,6,4,30:21,9,27
7, Spurs,17,8,3,6,22:23,-1,27
8, Swansea,17,7,4,6,22:19,3,25
9, Newcastle,17,6,5,6,18:23,-5,23
10, Liverpool,17,6,4,7,21:24,-3,22
11, Everton,17,5,6,6,27:27,0,21
12, Aston Villa,17,5,5,7,11:21,-10,20
13, Stoke City,17,5,4,8,18:23,-5,19
14, Sunderland,17,3,10,4,15:24,-9,19
15, West Brom,17,4,5,8,17:23,-6,17
16, QPR ,17,5,2,10,20:32,-12,17
17, Crystal Palace,17,3,6,8,19:27,-8,15
18, Burnley ,17,3,6,8,12:26,-14,15
19, Hull City,17,2,7,8,15:24,-9,13
20, Leicester ,17,2,4,11,15:29,-14,10
