1, Chelsea,23,16,5,2,52:20,32,53
2, Man City,23,14,6,3,46:23,23,48
3, Man Utd,23,12,7,4,39:22,17,43
4, Southampton,23,13,3,7,37:17,20,42
5, Arsenal,23,12,6,5,44:25,19,42
6, Spurs,23,12,4,7,35:30,5,40
7, Liverpool,23,11,5,7,33:27,6,38
8, West Ham,23,10,6,7,35:27,8,36
9, Swansea,23,9,6,8,27:30,-3,33
10, Stoke City,23,9,5,9,26:28,-2,32
11, Newcastle,23,8,6,9,29:35,-6,30
12, Everton,23,6,8,9,31:34,-3,26
13, Crystal Palace,23,5,8,10,25:34,-9,23
14, Sunderland,23,4,11,8,21:33,-12,23
15, West Brom,23,5,7,11,20:32,-12,22
16, Aston Villa,23,5,7,11,11:30,-19,22
17, Burnley ,23,4,8,11,21:38,-17,20
18, Hull City,23,4,7,12,20:33,-13,19
19, QPR ,23,5,4,14,24:42,-18,19
20, Leicester ,23,4,5,14,21:37,-16,17
