1, Chelsea,18,14,3,1,40:13,27,45
2, Man City,18,13,3,2,39:15,24,42
3, Man Utd,18,10,5,3,33:19,14,35
4, Southampton,18,10,2,6,31:14,17,32
5, West Ham,18,9,4,5,29:21,8,31
6, Arsenal,18,8,6,4,32:22,10,30
7, Spurs,18,9,3,6,24:24,0,30
8, Swansea,18,8,4,6,23:19,4,28
9, Liverpool,18,7,4,7,22:24,-2,25
10, Newcastle,18,6,5,7,19:26,-7,23
11, Stoke City,18,6,4,8,19:23,-4,22
12, Everton,18,5,6,7,27:28,-1,21
13, Aston Villa,18,5,5,8,11:22,-11,20
14, Sunderland,18,3,10,5,16:27,-11,19
15, West Brom,18,4,5,9,18:26,-8,17
16, QPR ,18,5,2,11,21:34,-13,17
17, Hull City,18,3,7,8,18:25,-7,16
18, Crystal Palace,18,3,6,9,20:30,-10,15
19, Burnley ,18,3,6,9,12:27,-15,15
20, Leicester ,18,2,4,12,16:31,-15,10
