1, Man City,14,9,2,3,30:14,16,29
2, Leicester,14,8,5,1,29:21,8,29
3, Man Utd,14,8,4,2,20:10,10,28
4, Arsenal,14,8,3,3,24:12,12,27
5, Spurs,14,6,7,1,24:11,13,25
6, Liverpool,14,6,5,3,18:15,3,23
7, Crystal Palace,14,7,1,6,19:14,5,22
8, West Ham,14,6,4,4,25:21,4,22
9, Everton,14,5,6,3,27:19,8,21
10, Southampton,14,5,5,4,20:17,3,20
11, Watford ,14,5,4,5,15:16,-1,19
12, Stoke City,14,5,4,5,11:14,-3,19
13, West Brom,14,5,3,6,13:18,-5,18
14, Chelsea,14,4,3,7,17:23,-6,15
15, Swansea,14,3,5,6,14:19,-5,14
16, Norwich ,14,3,4,7,17:25,-8,13
17, Sunderland,14,3,3,8,16:26,-10,12
18, Bournemouth ,14,2,4,8,17:30,-13,10
19, Newcastle,14,2,4,8,14:30,-16,10
20, Aston Villa,14,1,2,11,12:27,-15,5
