1, Leicester,15,9,5,1,32:21,11,32
2, Arsenal,15,9,3,3,27:13,14,30
3, Man City,15,9,2,4,30:16,14,29
4, Man Utd,15,8,5,2,20:10,10,29
5, Spurs,15,6,8,1,25:12,13,26
6, Crystal Palace,15,7,2,6,20:15,5,23
7, West Ham,15,6,5,4,25:21,4,23
8, Liverpool,15,6,5,4,18:17,1,23
9, Everton,15,5,7,3,28:20,8,22
10, Watford ,15,6,4,5,17:16,1,22
11, Stoke City,15,6,4,5,13:14,-1,22
12, Southampton,15,5,6,4,21:18,3,21
13, West Brom,15,5,4,6,14:19,-5,19
14, Chelsea,15,4,3,8,17:24,-7,15
15, Swansea,15,3,5,7,14:22,-8,14
16, Norwich ,15,3,4,8,17:27,-10,13
17, Bournemouth ,15,3,4,8,18:30,-12,13
18, Newcastle,15,3,4,8,16:30,-14,13
19, Sunderland,15,3,3,9,17:29,-12,12
20, Aston Villa,15,1,3,11,13:28,-15,6
