1, Man City,36,26,5,5,88:27,61,83
2, Man Utd,36,26,5,5,86:33,53,83
3, Arsenal,36,20,6,10,68:44,24,66
4, Spurs,36,19,8,9,63:40,23,65
5, Newcastle,36,19,8,9,55:46,9,65
6, Chelsea,36,17,10,9,62:41,21,61
7, Everton,36,14,10,12,47:39,8,52
8, Liverpool,36,13,10,13,43:38,5,49
9, Fulham,36,13,10,13,46:48,-2,49
10, West Brom,36,13,7,16,41:47,-6,46
11, Sunderland,36,11,12,13,44:43,1,45
12, Swansea ,36,11,11,14,43:49,-6,44
13, Stoke City,36,11,11,14,34:50,-16,44
14, Norwich ,36,11,10,15,47:63,-16,43
15, Aston Villa,36,7,16,13,36:50,-14,37
16, Wigan,36,9,10,17,38:60,-22,37
17, QPR ,36,9,7,20,40:63,-23,34
18, Bolton,36,10,4,22,42:73,-31,34
19, Blackburn,36,8,7,21,47:75,-28,31
20, Wolves,36,5,9,22,38:79,-41,24
