1, Chelsea,10,8,2,0,26:10,16,26
2, Southampton,10,7,1,2,21:5,16,22
3, Man City,10,6,2,2,20:10,10,20
4, Arsenal,10,4,5,1,18:11,7,17
5, West Ham,10,5,2,3,19:14,5,17
6, Swansea,10,4,3,3,13:10,3,15
7, Liverpool,10,4,2,4,13:13,0,14
8, Spurs,10,4,2,4,13:14,-1,14
9, Everton,10,3,4,3,19:17,2,13
10, Man Utd,10,3,4,3,16:14,2,13
11, West Brom,10,3,4,3,13:13,0,13
12, Newcastle,10,3,4,3,11:15,-4,13
13, Stoke City,10,3,3,4,10:12,-2,12
14, Hull City,10,2,5,3,13:14,-1,11
15, Sunderland,10,2,5,3,11:18,-7,11
16, Aston Villa,10,3,1,6,5:16,-11,10
17, Crystal Palace,10,2,3,5,14:19,-5,9
18, Leicester ,10,2,3,5,11:16,-5,9
19, QPR ,10,2,1,7,9:20,-11,7
20, Burnley ,10,0,4,6,5:19,-14,4
