1, Chelsea,18,15,1,2,38:11,27,46
2, Liverpool,18,12,4,2,45:21,24,40
3, Man City,18,12,3,3,39:20,19,39
4, Arsenal,18,11,4,3,39:19,20,37
5, Spurs,18,10,6,2,33:13,20,36
6, Man Utd,18,9,6,3,27:18,9,33
7, Everton,18,7,5,6,23:21,2,26
8, Southampton,18,6,6,6,18:20,-2,24
9, West Brom,18,6,5,7,23:22,1,23
10, Watford,18,6,4,8,22:30,-8,22
11, West Ham,18,6,4,8,23:32,-9,22
12, Bournemouth,18,6,3,9,23:31,-8,21
13, Stoke City,18,5,6,7,20:28,-8,21
14, Burnley ,18,6,2,10,17:28,-11,20
15, Middlesbrough ,18,4,6,8,16:20,-4,18
16, Leicester,18,4,5,9,23:31,-8,17
17, Crystal Palace,18,4,4,10,29:33,-4,16
18, Sunderland,18,4,2,12,16:31,-15,14
19, Swansea,18,3,3,12,21:41,-20,12
20, Hull City ,18,3,3,12,14:39,-25,12
