1, Man Utd,37,28,4,5,81:38,43,88
2, Man City,37,23,9,5,64:31,33,78
3, Chelsea,37,21,9,7,73:38,35,72
4, Arsenal,37,20,10,7,71:37,34,70
5, Spurs,37,20,9,8,65:46,19,69
6, Everton,37,16,15,6,54:38,16,63
7, Liverpool,37,15,13,9,70:43,27,58
8, West Brom,37,14,6,17,48:52,-4,48
9, Swansea,37,11,13,13,47:48,-1,46
10, West Ham ,37,11,10,16,41:51,-10,43
11, Stoke City,37,9,14,14,33:44,-11,41
12, Norwich,37,9,14,14,38:56,-18,41
13, Newcastle,37,11,8,18,45:67,-22,41
14, Southampton ,37,9,13,15,48:59,-11,40
15, Fulham,37,10,10,17,47:60,-13,40
16, Aston Villa,37,10,10,17,45:67,-22,40
17, Sunderland,37,9,12,16,41:53,-12,39
18, Wigan,37,9,8,20,45:71,-26,35
19, Reading ,37,6,10,21,41:69,-28,28
20, QPR,37,4,13,20,30:59,-29,25
