1, Man Utd,31,25,3,3,72:33,39,78
2, Man City,31,19,8,4,56:26,30,65
3, Chelsea,31,17,7,7,62:32,30,58
4, Spurs,31,17,6,8,53:38,15,57
5, Arsenal,31,15,9,7,59:33,26,54
6, Everton,31,13,13,5,47:35,12,52
7, Liverpool,31,13,9,9,59:40,19,48
8, West Brom,31,13,5,13,41:41,0,44
9, Swansea,31,10,10,11,41:40,1,40
10, Fulham,31,10,9,12,43:49,-6,39
11, West Ham ,31,10,7,14,37:46,-9,37
12, Southampton ,31,8,10,13,44:53,-9,34
13, Stoke City,31,7,13,11,27:36,-9,34
14, Norwich,31,7,13,11,28:47,-19,34
15, Newcastle,31,9,6,16,41:56,-15,33
16, Sunderland,31,7,10,14,33:43,-10,31
17, Wigan,31,8,6,17,36:57,-21,30
18, Aston Villa,31,7,9,15,32:58,-26,30
19, QPR,31,4,11,16,28:51,-23,23
20, Reading ,31,5,8,18,36:61,-25,23
