1, Leicester,17,11,5,1,37:24,13,38
2, Arsenal,17,11,3,3,31:14,17,36
3, Man City,17,10,2,5,33:19,14,32
4, Spurs,17,7,8,2,28:14,14,29
5, Man Utd,17,8,5,4,22:14,8,29
6, Crystal Palace,17,9,2,6,23:16,7,29
7, Watford ,17,8,4,5,21:16,5,28
8, West Ham,17,6,7,4,25:21,4,25
9, Liverpool,17,6,6,5,20:22,-2,24
10, Everton,17,5,8,4,31:24,7,23
11, Stoke City,17,6,5,6,14:16,-2,23
12, Southampton,17,5,6,6,21:21,0,21
13, West Brom,17,5,5,7,17:23,-6,20
14, Bournemouth ,17,5,4,8,22:32,-10,19
15, Chelsea,17,5,3,9,21:27,-6,18
16, Norwich ,17,4,5,8,20:29,-9,17
17, Newcastle,17,4,5,8,19:32,-13,17
18, Swansea,17,3,6,8,15:24,-9,15
19, Sunderland,17,3,3,11,18:33,-15,12
20, Aston Villa,17,1,4,12,14:31,-17,7
