1, Chelsea,25,18,5,2,55:21,34,59
2, Man City,25,15,7,3,51:25,26,52
3, Man Utd,25,13,8,4,43:24,19,47
4, Southampton,25,14,4,7,38:17,21,46
5, Arsenal,25,13,6,6,47:28,19,45
6, Spurs,25,13,4,8,39:34,5,43
7, Liverpool,25,12,6,7,36:29,7,42
8, West Ham,25,10,8,7,36:28,8,38
9, Swansea,25,9,7,9,28:33,-5,34
10, Stoke City,25,9,6,10,28:33,-5,33
11, Newcastle,25,8,8,9,31:37,-6,32
12, Everton,25,6,9,10,31:35,-4,27
13, Crystal Palace,25,6,9,10,27:35,-8,27
14, West Brom,25,6,8,11,24:34,-10,26
15, Sunderland,25,4,12,9,22:36,-14,24
16, Hull City,25,5,8,12,23:34,-11,23
17, QPR ,25,6,4,15,26:43,-17,22
18, Aston Villa,25,5,7,13,12:34,-22,22
19, Burnley ,25,4,9,12,24:43,-19,21
20, Leicester ,25,4,5,16,22:40,-18,17
