1, Man Utd,35,21,10,4,71:33,38,73
2, Chelsea,35,21,7,7,66:28,38,70
3, Arsenal,35,19,10,6,68:36,32,67
4, Man City,35,19,8,8,54:31,23,65
5, Liverpool,35,16,7,12,54:39,15,55
6, Spurs,35,14,13,8,50:44,6,55
7, Everton,35,11,15,9,48:43,5,48
8, Bolton,35,12,10,13,48:48,0,46
9, Fulham,35,10,15,10,43:36,7,45
10, Stoke City,35,12,7,16,43:43,0,43
11, West Brom,35,11,10,14,51:65,-14,43
12, Newcastle,35,10,11,14,49:51,-2,41
13, Aston Villa,35,10,11,14,44:57,-13,41
14, Sunderland,35,10,11,14,39:52,-13,41
15, Birmingham,35,8,15,12,35:52,-17,39
16, Blackburn,35,10,8,17,41:55,-14,38
17, Blackpool,35,9,8,18,48:70,-22,35
18, Wigan,35,7,14,14,35:58,-23,35
19, Wolves ,35,9,7,19,38:61,-23,34
20, West Ham,35,7,11,17,40:63,-23,32
