,sb-tor1,sb-tor2,sb-gelb1,sb-gelb2,sb-gelbrot1,sb-gelbrot2,sb-wechsel1,sb-wechsel2,sb-11m1,sb-11m2
1,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0
11,1,0,0,0,0,0,0,0,0,0
12,1,0,0,0,0,0,0,0,0,0
13,1,0,0,0,0,0,0,0,0,0
14,1,0,0,0,0,0,0,0,0,0
15,1,0,0,0,0,0,0,0,0,0
16,1,0,0,0,0,0,0,0,0,0
17,1,0,0,0,0,0,0,0,0,0
18,1,0,0,0,0,0,0,0,0,0
19,1,0,1,0,0,0,0,0,0,0
20,1,0,1,0,0,0,0,0,0,0
21,1,0,1,0,0,0,0,0,0,0
22,1,0,1,0,0,0,0,0,0,0
23,1,0,1,0,0,0,0,0,0,0
24,1,0,1,0,0,0,0,0,0,0
25,1,0,1,1,0,0,0,0,0,0
26,1,0,1,1,0,0,0,0,0,0
27,1,0,1,1,0,0,0,0,0,0
28,1,0,1,1,0,0,0,0,0,0
29,1,0,1,1,0,0,0,0,0,0
30,1,0,1,1,0,0,0,0,0,0
31,1,0,1,1,0,0,0,0,0,0
32,1,0,1,1,0,0,0,0,0,0
33,1,0,1,1,0,0,0,0,0,0
34,1,0,1,1,0,0,0,0,0,0
35,1,0,1,1,0,0,0,0,0,0
36,1,0,1,1,0,0,0,0,0,0
37,1,0,1,1,0,0,0,0,0,0
38,1,0,1,1,0,0,0,0,0,0
39,1,0,1,1,0,0,0,0,0,0
40,1,0,1,1,0,0,1,0,0,0
41,1,0,1,1,0,0,1,0,0,0
42,1,0,1,1,0,0,1,0,0,0
43,1,0,1,1,0,0,1,0,0,0
44,1,0,1,1,0,0,1,0,0,0
45,1,0,1,1,0,0,1,0,0,0
46,1,0,1,1,0,0,1,0,0,0
47,1,0,1,1,0,0,1,0,0,0
48,1,0,1,1,0,0,1,0,0,0
49,1,0,1,1,0,0,1,0,0,0
50,1,0,1,1,0,0,1,0,0,0
51,1,0,1,1,0,0,1,0,0,0
52,1,0,1,1,0,0,1,0,0,0
53,1,0,1,1,0,0,1,0,0,0
54,1,0,1,1,0,0,1,0,0,0
55,1,0,1,1,0,0,1,0,0,0
56,2,0,1,1,0,0,1,0,0,0
57,2,0,1,1,0,0,1,0,0,0
58,2,0,1,1,0,0,1,0,0,0
59,2,0,1,1,0,0,1,0,0,0
60,2,0,1,1,0,0,1,0,0,0
61,2,0,1,1,0,0,1,0,0,0
62,2,0,1,1,0,0,1,2,0,0
63,2,0,1,1,0,0,1,2,0,0
64,2,0,1,1,0,0,1,2,0,0
65,2,0,1,1,0,0,2,2,0,0
66,2,0,1,1,0,0,2,2,0,0
67,2,0,1,1,0,0,2,2,0,0
68,2,0,1,1,0,0,2,2,0,0
69,2,0,1,1,0,0,2,2,0,0
70,2,0,1,1,0,0,2,2,0,0
71,2,0,1,1,0,0,2,2,0,0
72,2,0,1,1,0,0,2,2,0,0
73,2,0,1,1,0,0,2,2,0,0
74,2,0,1,1,0,0,2,2,0,0
75,2,0,1,1,0,0,2,2,0,0
76,2,0,1,1,0,0,2,2,0,0
77,2,0,1,1,0,0,2,2,0,0
78,2,0,1,1,0,0,2,2,0,0
79,2,0,1,1,0,0,2,2,0,0
80,2,0,1,1,0,0,2,2,0,0
81,2,0,1,1,0,0,2,2,0,0
82,2,0,1,1,0,0,2,2,0,0
83,2,0,1,1,0,0,2,3,0,0
84,2,0,1,1,0,0,2,3,0,0
85,2,0,1,1,0,0,2,3,0,0
86,2,0,1,1,0,0,2,3,0,0
87,2,0,1,1,0,0,3,3,0,0
88,2,0,1,1,0,0,3,3,0,0
89,2,0,1,1,0,0,3,3,0,0
90,2,0,1,1,0,0,3,3,0,0
