,sb-tor1,sb-tor2,sb-gelb1,sb-gelb2,sb-gelbrot1,sb-gelbrot2,sb-wechsel1,sb-wechsel2,sb-11m1,sb-11m2
1,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,1
10,0,0,0,0,0,0,0,0,0,1
11,0,0,0,0,0,0,0,0,0,1
12,0,0,0,0,0,0,0,0,0,1
13,0,0,0,0,0,0,0,0,0,1
14,0,0,0,0,0,0,0,0,0,1
15,0,0,0,0,0,0,0,0,0,1
16,0,0,0,0,0,0,0,0,0,1
17,0,0,0,0,0,0,0,0,0,1
18,0,0,0,0,0,0,0,0,0,1
19,0,0,0,0,0,0,0,0,0,1
20,0,0,0,0,0,0,0,0,0,1
21,0,0,0,0,0,0,0,0,0,1
22,0,0,0,0,0,0,0,0,0,1
23,0,0,0,0,0,0,0,0,0,1
24,0,0,0,0,0,0,0,0,0,1
25,0,0,0,0,0,0,0,0,0,1
26,0,0,0,0,0,0,0,0,0,1
27,0,0,0,0,0,0,0,0,0,1
28,0,0,0,0,0,0,0,0,0,1
29,0,0,0,0,0,0,0,0,0,1
30,0,0,0,0,0,0,0,0,0,1
31,0,0,0,0,0,0,0,0,0,1
32,0,0,0,0,0,0,0,0,0,1
33,0,0,0,0,0,0,0,0,0,1
34,0,0,0,0,0,0,0,0,0,1
35,0,0,0,0,0,0,0,0,0,1
36,0,0,0,0,0,0,0,0,0,1
37,0,0,0,0,0,0,0,0,0,1
38,0,0,0,0,0,0,0,0,0,1
39,0,0,0,0,0,0,0,0,0,1
40,0,0,0,0,0,0,0,0,0,1
41,0,0,0,0,0,0,0,0,0,1
42,0,0,0,0,0,0,0,0,0,1
43,0,0,0,0,0,0,0,0,0,1
44,0,0,0,0,0,0,0,0,0,1
45,0,0,0,0,0,0,0,0,0,1
46,0,0,0,0,0,0,0,0,0,1
47,0,0,0,0,0,0,0,0,0,1
48,0,0,0,0,0,0,0,0,0,1
49,0,0,0,0,0,0,1,0,0,1
50,0,0,0,0,0,0,1,0,0,1
51,1,0,0,0,0,0,1,0,0,1
52,1,0,0,0,0,0,1,0,0,1
53,1,0,0,0,0,0,1,0,0,1
54,1,0,0,0,0,0,1,0,0,1
55,1,0,0,0,0,0,1,0,0,1
56,1,0,0,0,0,0,1,0,0,1
57,1,0,0,0,0,0,1,0,0,1
58,1,0,0,0,0,0,1,0,0,1
59,1,0,0,0,0,0,2,0,0,1
60,1,0,0,0,0,0,2,0,0,1
61,1,0,0,0,0,0,2,0,0,1
62,1,0,0,0,0,0,2,0,0,1
63,1,0,0,0,0,0,2,0,0,1
64,1,0,0,0,0,0,2,0,0,1
65,1,0,0,0,0,0,2,0,0,1
66,1,0,0,0,0,0,2,0,0,1
67,1,0,0,0,0,0,2,0,0,1
68,1,0,0,0,0,0,2,0,0,1
69,1,0,0,0,0,0,2,0,0,1
70,1,0,0,0,0,0,2,2,0,1
71,1,0,0,1,0,0,2,2,0,1
72,1,0,0,1,0,0,2,2,0,1
73,2,0,0,1,0,0,2,2,0,1
74,2,0,0,1,0,0,2,2,0,1
75,2,0,0,1,0,0,2,2,0,1
76,2,0,0,1,0,0,2,2,0,1
77,2,0,0,1,0,0,3,2,0,1
78,2,0,0,2,0,0,3,2,0,1
79,2,0,0,2,0,0,3,2,0,1
80,2,0,0,2,0,0,3,2,0,1
81,2,0,1,2,0,0,3,2,0,1
82,2,0,1,2,0,0,3,2,0,1
83,2,0,1,2,0,0,3,3,0,1
84,2,0,1,2,0,0,3,3,0,1
85,2,0,1,2,0,0,3,3,0,1
86,2,0,1,2,0,0,3,3,0,1
87,2,0,1,2,0,0,3,3,0,1
88,2,0,1,2,0,0,3,3,0,1
89,2,0,1,2,0,0,3,3,0,1
90,2,0,1,2,0,0,3,3,0,1
