"","X.1.x","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","X.y","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","minuto","X","position_2","games_2","wins_2","draws_2","losses_2","goals_2","nome.x","nome.y","vencedor"
"17",17,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"18",18,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"19",19,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"20",20,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"21",21,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"22",22,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"23",23,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"24",24,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"25",25,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"26",26,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"27",27,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"28",28,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"29",29,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"30",30,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"31",31,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"32",32,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"33",33,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"34",34,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"35",35,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"36",36,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"37",37,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"38",38,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"39",39,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"40",40,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"41",41,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"42",42,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"43",43,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"44",44,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"45",45,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"46",46,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"47",47,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"48",48,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"49",49,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"50",50,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"51",51,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"52",52,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"53",53,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"54",54,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"55",55,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"56",56,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"57",57,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"58",58,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"59",59,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"60",60,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"61",61,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"62",62,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"63",63,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"64",64,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"65",65,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"66",66,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"67",67,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"68",68,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"69",69,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"70",70,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"71",71,1,1,0,1,0,0,0,2,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"72",72,1,1,0,1,0,0,0,2,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"73",73,1,1,0,1,0,0,0,2,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"74",74,1,1,0,1,0,0,0,2,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"75",75,1,1,0,1,0,0,0,2,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"76",76,1,1,0,1,0,0,0,2,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"77",77,1,1,0,1,0,0,0,2,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"78",78,1,1,0,1,0,0,0,2,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"79",79,1,1,0,1,0,0,0,2,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"80",80,1,1,0,1,0,0,0,2,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"81",81,1,1,0,1,0,0,0,2,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"82",82,1,1,0,1,0,0,0,2,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"83",83,1,1,0,2,0,0,0,2,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"84",84,1,1,0,2,0,0,0,2,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"85",85,1,1,0,2,0,0,0,2,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"86",86,1,1,0,2,0,0,0,2,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"87",87,1,1,0,2,0,0,0,3,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"88",88,1,1,0,2,0,0,2,3,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"89",89,1,1,0,2,0,0,2,3,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
"90",90,1,1,0,2,0,0,2,3,0,1,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Norwich","QPR","TIE"
